category,SLC,fold_change,expression,p_value,control_mean,control_distribution,treat_mean,treat_distribution,method,cutoff,OS_error,OS_p_value,OS_HR,OS_AUC,OS_sensitivity,OS_specificity,OS_graph_name_jpg,DSS_error,DSS_p_value,DSS_HR,DSS_AUC,DSS_sensitivity,DSS_specificity,DSS_graph_name_jpg,DFI_error,DFI_p_value,DFI_HR,DFI_AUC,DFI_sensitivity,DFI_specificity,DFI_graph_name_jpg,PFI_error,PFI_p_value,PFI_HR,PFI_AUC,PFI_sensitivity,PFI_specificity,PFI_graph_name_jpg
Pancreas,SLC2A1,1.52171286551424,Increased,6.332512042187027e-100,8.4199251497006,1.1579515700865701,12.8127084269663,2.24995950902463,outcome_significance,11.98955,False,0.000107441005081137,2.87246423882469,0.63,83.9,43.5,"TCGA_Pancreas_survival/CF_SLC2A1_biomarker_outcome_significance_cutoff11.99_histogram.jpg, TCGA_Pancreas_survival/CF_SLC2A1_biomarker_outcome_significance_cutoff11.99_AUC=_0.63_ROC.jpg, TCGA_Pancreas_survival/CF_SLC2A1_biomarker_outcome_significance_cutoff=11.99_p=0.000107441005081137_HR=2.87246423882469_kaplanmeier.jpg",False,2.08564646645018e-05,4.3590939904385,0.65,89.0,40.4,"TCGA_Pancreas_survival/CF_SLC2A1_biomarker_outcome_significance_cutoff11.88_histogram.jpg, TCGA_Pancreas_survival/CF_SLC2A1_biomarker_outcome_significance_cutoff11.88_AUC=_0.65_ROC.jpg, TCGA_Pancreas_survival/CF_SLC2A1_biomarker_outcome_significance_cutoff=11.88_p=2.08564646645018e-05_HR=4.3590939904385_kaplanmeier.jpg",False,0.00438358997259056,3.83717543733496,0.66,78.3,56.5,"TCGA_Pancreas_survival/CF_SLC2A1_biomarker_outcome_significance_cutoff12.34_histogram.jpg, TCGA_Pancreas_survival/CF_SLC2A1_biomarker_outcome_significance_cutoff12.34_AUC=_0.66_ROC.jpg, TCGA_Pancreas_survival/CF_SLC2A1_biomarker_outcome_significance_cutoff=12.34_p=0.00438358997259056_HR=3.83717543733496_kaplanmeier.jpg",False,8.858487892967309e-05,3.02383934379053,0.64,86.5,37.8,"TCGA_Pancreas_survival/CF_SLC2A1_biomarker_outcome_significance_cutoff11.72_histogram.jpg, TCGA_Pancreas_survival/CF_SLC2A1_biomarker_outcome_significance_cutoff11.72_AUC=_0.64_ROC.jpg, TCGA_Pancreas_survival/CF_SLC2A1_biomarker_outcome_significance_cutoff=11.72_p=8.85848789296731e-05_HR=3.02383934379053_kaplanmeier.jpg"
Pancreas,SLC35F2,1.14222416315215,Increased,2.1123851244782696e-23,8.58070958083832,1.0766129512329599,9.80109382022472,1.14881450374691,outcome_significance,10.31335,False,3.48489685035339e-07,2.82941864049036,0.7,43.0,88.2,"TCGA_Pancreas_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff10.31_histogram.jpg, TCGA_Pancreas_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff10.31_AUC=_0.7_ROC.jpg, TCGA_Pancreas_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff=10.31_p=3.48489685035339e-07_HR=2.82941864049036_kaplanmeier.jpg",False,1.2739340598238899e-06,3.00015677803388,0.67,45.2,84.8,"TCGA_Pancreas_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff10.31_histogram.jpg, TCGA_Pancreas_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff10.31_AUC=_0.67_ROC.jpg, TCGA_Pancreas_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff=10.31_p=1.27393405982389e-06_HR=3.00015677803388_kaplanmeier.jpg",False,9.6212379748055e-05,5.28064823772408,0.8,73.9,84.8,"TCGA_Pancreas_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff10.09_histogram.jpg, TCGA_Pancreas_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff10.09_AUC=_0.8_ROC.jpg, TCGA_Pancreas_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff=10.09_p=9.6212379748055e-05_HR=5.28064823772408_kaplanmeier.jpg",False,7.01748815639086e-05,2.1624803822590404,0.72,57.7,79.7,"TCGA_Pancreas_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff10.12_histogram.jpg, TCGA_Pancreas_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff10.12_AUC=_0.72_ROC.jpg, TCGA_Pancreas_survival/CF_SLC35F2_biomarker_outcome_significance_cutoff=10.12_p=7.01748815639086e-05_HR=2.16248038225904_kaplanmeier.jpg"
Pancreas,SLC39A1,1.12850230206555,Increased,4.29917809876219e-30,11.1192467065868,1.65912709154029,12.548095505618,0.25896465308703104,outcome_significance,12.04595,False,4.7917669467188786e-05,19.0351104873263,0.59,98.9,20.0,"TCGA_Pancreas_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff12.05_histogram.jpg, TCGA_Pancreas_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff12.05_AUC=_0.59_ROC.jpg, TCGA_Pancreas_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff=12.05_p=4.79176694671888e-05_HR=19.0351104873263_kaplanmeier.jpg",False,0.000439931556805567,14.692618997616801,0.57,98.6,17.2,"TCGA_Pancreas_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff12.05_histogram.jpg, TCGA_Pancreas_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff12.05_AUC=_0.57_ROC.jpg, TCGA_Pancreas_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff=12.05_p=0.000439931556805567_HR=14.6926189976168_kaplanmeier.jpg",False,0.0054129460921348,311090414.723651,0.62,100.0,21.7,"TCGA_Pancreas_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff12.03_histogram.jpg, TCGA_Pancreas_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff12.03_AUC=_0.62_ROC.jpg, TCGA_Pancreas_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff=12.03_p=0.0054129460921348_HR=311090414.723651_kaplanmeier.jpg",False,2.37210806803762e-05,11.5185960298282,0.6,98.1,20.3,"TCGA_Pancreas_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff12.03_histogram.jpg, TCGA_Pancreas_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff12.03_AUC=_0.6_ROC.jpg, TCGA_Pancreas_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff=12.03_p=2.37210806803762e-05_HR=11.5185960298282_kaplanmeier.jpg"
Pancreas,SLC39A10,1.08849852661379,Increased,1.86744300902886e-14,9.238146107784427,1.2668739016564499,10.055708426966302,0.461095733657399,outcome_significance,10.42525,False,0.00016027890408424199,2.1896492809933896,0.62,40.9,83.5,"TCGA_Pancreas_survival/CF_SLC39A10_biomarker_outcome_significance_cutoff10.43_histogram.jpg, TCGA_Pancreas_survival/CF_SLC39A10_biomarker_outcome_significance_cutoff10.43_AUC=_0.62_ROC.jpg, TCGA_Pancreas_survival/CF_SLC39A10_biomarker_outcome_significance_cutoff=10.43_p=0.000160278904084242_HR=2.18964928099339_kaplanmeier.jpg",False,0.0005853851703968902,2.21610736492436,0.61,42.5,80.8,"TCGA_Pancreas_survival/CF_SLC39A10_biomarker_outcome_significance_cutoff10.43_histogram.jpg, TCGA_Pancreas_survival/CF_SLC39A10_biomarker_outcome_significance_cutoff10.43_AUC=_0.61_ROC.jpg, TCGA_Pancreas_survival/CF_SLC39A10_biomarker_outcome_significance_cutoff=10.43_p=0.00058538517039689_HR=2.21610736492436_kaplanmeier.jpg",False,0.00011617014962551599,10.987905339239301,0.8,91.3,54.3,"TCGA_Pancreas_survival/CF_SLC39A10_biomarker_outcome_significance_cutoff9.849_histogram.jpg, TCGA_Pancreas_survival/CF_SLC39A10_biomarker_outcome_significance_cutoff9.849_AUC=_0.8_ROC.jpg, TCGA_Pancreas_survival/CF_SLC39A10_biomarker_outcome_significance_cutoff=9.849_p=0.000116170149625516_HR=10.9879053392393_kaplanmeier.jpg",False,0.000208114950414765,2.14567014144339,0.64,32.7,89.2,"TCGA_Pancreas_survival/CF_SLC39A10_biomarker_outcome_significance_cutoff10.56_histogram.jpg, TCGA_Pancreas_survival/CF_SLC39A10_biomarker_outcome_significance_cutoff10.56_AUC=_0.64_ROC.jpg, TCGA_Pancreas_survival/CF_SLC39A10_biomarker_outcome_significance_cutoff=10.56_p=0.000208114950414765_HR=2.14567014144339_kaplanmeier.jpg"
Pancreas,SLC44A1,1.13032805152421,Increased,5.3856158462517305e-30,11.0983664670659,1.64763328923021,12.5447949438202,0.40859606613248295,outcome_significance,12.35845,False,0.0005185145391978192,2.48247862949654,0.64,81.7,45.9,"TCGA_Pancreas_survival/CF_SLC44A1_biomarker_outcome_significance_cutoff12.36_histogram.jpg, TCGA_Pancreas_survival/CF_SLC44A1_biomarker_outcome_significance_cutoff12.36_AUC=_0.64_ROC.jpg, TCGA_Pancreas_survival/CF_SLC44A1_biomarker_outcome_significance_cutoff=12.36_p=0.000518514539197819_HR=2.48247862949654_kaplanmeier.jpg",False,0.00417019733030453,2.25188898557216,0.61,79.5,43.4,"TCGA_Pancreas_survival/CF_SLC44A1_biomarker_outcome_significance_cutoff12.37_histogram.jpg, TCGA_Pancreas_survival/CF_SLC44A1_biomarker_outcome_significance_cutoff12.37_AUC=_0.61_ROC.jpg, TCGA_Pancreas_survival/CF_SLC44A1_biomarker_outcome_significance_cutoff=12.37_p=0.00417019733030453_HR=2.25188898557216_kaplanmeier.jpg",False,0.00628779800089492,4.0597004633852585,0.64,82.6,47.8,"TCGA_Pancreas_survival/CF_SLC44A1_biomarker_outcome_significance_cutoff12.37_histogram.jpg, TCGA_Pancreas_survival/CF_SLC44A1_biomarker_outcome_significance_cutoff12.37_AUC=_0.64_ROC.jpg, TCGA_Pancreas_survival/CF_SLC44A1_biomarker_outcome_significance_cutoff=12.37_p=0.00628779800089492_HR=4.05970046338526_kaplanmeier.jpg",False,0.000113643490576508,17.962770951786602,0.56,99.0,14.9,"TCGA_Pancreas_survival/CF_SLC44A1_biomarker_outcome_significance_cutoff11.61_histogram.jpg, TCGA_Pancreas_survival/CF_SLC44A1_biomarker_outcome_significance_cutoff11.61_AUC=_0.56_ROC.jpg, TCGA_Pancreas_survival/CF_SLC44A1_biomarker_outcome_significance_cutoff=11.61_p=0.000113643490576508_HR=17.9627709517866_kaplanmeier.jpg"
Pancreas,SLC52A3,1.39590382746727,Increased,3.2724150941766073e-59,6.2845263473053885,0.9599251272534448,8.77259438202247,1.69770708494001,outcome_significance,7.94495,False,0.00025566497985954,4.17489338861661,0.6,93.5,27.1,"TCGA_Pancreas_survival/CF_SLC52A3_biomarker_outcome_significance_cutoff7.945_histogram.jpg, TCGA_Pancreas_survival/CF_SLC52A3_biomarker_outcome_significance_cutoff7.945_AUC=_0.6_ROC.jpg, TCGA_Pancreas_survival/CF_SLC52A3_biomarker_outcome_significance_cutoff=7.945_p=0.00025566497985954_HR=4.17489338861661_kaplanmeier.jpg",False,0.00120182290396588,4.59384046749471,0.58,94.5,22.2,"TCGA_Pancreas_survival/CF_SLC52A3_biomarker_outcome_significance_cutoff7.797_histogram.jpg, TCGA_Pancreas_survival/CF_SLC52A3_biomarker_outcome_significance_cutoff7.797_AUC=_0.58_ROC.jpg, TCGA_Pancreas_survival/CF_SLC52A3_biomarker_outcome_significance_cutoff=7.797_p=0.00120182290396588_HR=4.59384046749471_kaplanmeier.jpg",False,0.00515408007056344,3.7414023818052407,0.71,78.3,58.7,"TCGA_Pancreas_survival/CF_SLC52A3_biomarker_outcome_significance_cutoff8.737_histogram.jpg, TCGA_Pancreas_survival/CF_SLC52A3_biomarker_outcome_significance_cutoff8.737_AUC=_0.71_ROC.jpg, TCGA_Pancreas_survival/CF_SLC52A3_biomarker_outcome_significance_cutoff=8.737_p=0.00515408007056344_HR=3.74140238180524_kaplanmeier.jpg",False,8.298603699227679e-05,6.060792420966232,0.65,96.2,23.0,"TCGA_Pancreas_survival/CF_SLC52A3_biomarker_outcome_significance_cutoff7.736_histogram.jpg, TCGA_Pancreas_survival/CF_SLC52A3_biomarker_outcome_significance_cutoff7.736_AUC=_0.65_ROC.jpg, TCGA_Pancreas_survival/CF_SLC52A3_biomarker_outcome_significance_cutoff=7.736_p=8.29860369922768e-05_HR=6.06079242096623_kaplanmeier.jpg"
Pancreas,SLC5A3,1.08117062862916,Increased,3.39591510127625e-10,8.91091976047904,1.4303523234023499,9.63422471910112,0.677274323227322,outcome_significance,9.4746,False,0.0015209730186447,2.02617247797349,0.64,68.8,57.6,"TCGA_Pancreas_survival/CF_SLC5A3_biomarker_outcome_significance_cutoff9.475_histogram.jpg, TCGA_Pancreas_survival/CF_SLC5A3_biomarker_outcome_significance_cutoff9.475_AUC=_0.64_ROC.jpg, TCGA_Pancreas_survival/CF_SLC5A3_biomarker_outcome_significance_cutoff=9.475_p=0.0015209730186447_HR=2.02617247797349_kaplanmeier.jpg",False,0.000289075455692157,2.2949381991407702,0.62,49.3,75.8,"TCGA_Pancreas_survival/CF_SLC5A3_biomarker_outcome_significance_cutoff9.944_histogram.jpg, TCGA_Pancreas_survival/CF_SLC5A3_biomarker_outcome_significance_cutoff9.944_AUC=_0.62_ROC.jpg, TCGA_Pancreas_survival/CF_SLC5A3_biomarker_outcome_significance_cutoff=9.944_p=0.000289075455692157_HR=2.29493819914077_kaplanmeier.jpg",False,1.99764672699686e-06,6.68171324546653,0.65,47.8,89.1,"TCGA_Pancreas_survival/CF_SLC5A3_biomarker_outcome_significance_cutoff10.18_histogram.jpg, TCGA_Pancreas_survival/CF_SLC5A3_biomarker_outcome_significance_cutoff10.18_AUC=_0.65_ROC.jpg, TCGA_Pancreas_survival/CF_SLC5A3_biomarker_outcome_significance_cutoff=10.18_p=1.99764672699686e-06_HR=6.68171324546653_kaplanmeier.jpg",False,0.0010292285078075901,2.0436025171984897,0.6,26.9,89.2,"TCGA_Pancreas_survival/CF_SLC5A3_biomarker_outcome_significance_cutoff10.23_histogram.jpg, TCGA_Pancreas_survival/CF_SLC5A3_biomarker_outcome_significance_cutoff10.23_AUC=_0.6_ROC.jpg, TCGA_Pancreas_survival/CF_SLC5A3_biomarker_outcome_significance_cutoff=10.23_p=0.00102922850780759_HR=2.04360251719849_kaplanmeier.jpg"
Pancreas,SLC6A14,4.73428789291128,Increased,1.0777428676484189e-96,2.06794670658683,2.55662266503427,9.79025505617978,7.63384203152796,distribution,6.153121,False,0.00010632433324425601,17.538380244229,0.6,98.9,16.5,"TCGA_Pancreas_survival/CF_SLC6A14_biomarker_distribution_cutoff6.153_histogram.jpg, TCGA_Pancreas_survival/CF_SLC6A14_biomarker_distribution_cutoff6.153_AUC=_0.6_ROC.jpg, TCGA_Pancreas_survival/CF_SLC6A14_biomarker_distribution_cutoff=6.153_p=0.000106324333244256_HR=17.538380244229_kaplanmeier.jpg",False,0.0008433043375710848,13.485315468015498,0.6,98.6,14.1,"TCGA_Pancreas_survival/CF_SLC6A14_biomarker_distribution_cutoff6.153_histogram.jpg, TCGA_Pancreas_survival/CF_SLC6A14_biomarker_distribution_cutoff6.153_AUC=_0.6_ROC.jpg, TCGA_Pancreas_survival/CF_SLC6A14_biomarker_distribution_cutoff=6.153_p=0.000843304337571085_HR=13.4853154680155_kaplanmeier.jpg",False,0.00618870137564778,309143381.229044,0.55,100.0,21.7,"TCGA_Pancreas_survival/CF_SLC6A14_biomarker_distribution_cutoff6.153_histogram.jpg, TCGA_Pancreas_survival/CF_SLC6A14_biomarker_distribution_cutoff6.153_AUC=_0.55_ROC.jpg, TCGA_Pancreas_survival/CF_SLC6A14_biomarker_distribution_cutoff=6.153_p=0.00618870137564778_HR=309143381.229044_kaplanmeier.jpg",False,5.85998318166771e-06,23.8478630769352,0.55,99.0,18.9,"TCGA_Pancreas_survival/CF_SLC6A14_biomarker_distribution_cutoff6.153_histogram.jpg, TCGA_Pancreas_survival/CF_SLC6A14_biomarker_distribution_cutoff6.153_AUC=_0.55_ROC.jpg, TCGA_Pancreas_survival/CF_SLC6A14_biomarker_distribution_cutoff=6.153_p=5.85998318166771e-06_HR=23.8478630769352_kaplanmeier.jpg"
Pancreas,SLC6A14,4.73428789291128,Increased,1.0777428676484189e-96,2.06794670658683,2.55662266503427,9.79025505617978,7.63384203152796,outcome_significance,6.26365,False,0.00010632433324425601,17.538380244229,0.6,98.9,16.5,"TCGA_Pancreas_survival/CF_SLC6A14_biomarker_outcome_significance_cutoff6.264_histogram.jpg, TCGA_Pancreas_survival/CF_SLC6A14_biomarker_outcome_significance_cutoff6.264_AUC=_0.6_ROC.jpg, TCGA_Pancreas_survival/CF_SLC6A14_biomarker_outcome_significance_cutoff=6.264_p=0.000106324333244256_HR=17.538380244229_kaplanmeier.jpg",False,0.0008433043375710848,13.485315468015498,0.6,98.6,14.1,"TCGA_Pancreas_survival/CF_SLC6A14_biomarker_outcome_significance_cutoff6.264_histogram.jpg, TCGA_Pancreas_survival/CF_SLC6A14_biomarker_outcome_significance_cutoff6.264_AUC=_0.6_ROC.jpg, TCGA_Pancreas_survival/CF_SLC6A14_biomarker_outcome_significance_cutoff=6.264_p=0.000843304337571085_HR=13.4853154680155_kaplanmeier.jpg",False,0.00618870137564778,309143381.229044,0.55,100.0,21.7,"TCGA_Pancreas_survival/CF_SLC6A14_biomarker_outcome_significance_cutoff6.516_histogram.jpg, TCGA_Pancreas_survival/CF_SLC6A14_biomarker_outcome_significance_cutoff6.516_AUC=_0.55_ROC.jpg, TCGA_Pancreas_survival/CF_SLC6A14_biomarker_outcome_significance_cutoff=6.516_p=0.00618870137564778_HR=309143381.229044_kaplanmeier.jpg",False,5.85998318166771e-06,23.8478630769352,0.55,99.0,18.9,"TCGA_Pancreas_survival/CF_SLC6A14_biomarker_outcome_significance_cutoff6.264_histogram.jpg, TCGA_Pancreas_survival/CF_SLC6A14_biomarker_outcome_significance_cutoff6.264_AUC=_0.55_ROC.jpg, TCGA_Pancreas_survival/CF_SLC6A14_biomarker_outcome_significance_cutoff=6.264_p=5.85998318166771e-06_HR=23.8478630769352_kaplanmeier.jpg"
Pancreas,SLC6A20,1.14884507255647,Increased,2.515869813169689e-11,8.51039101796407,1.76306974226823,9.77712078651685,4.07346554267282,distribution,7.50361785,False,0.00052344940859073,6.1491832500613,0.61,96.8,15.3,"TCGA_Pancreas_survival/CF_SLC6A20_biomarker_distribution_cutoff7.504_histogram.jpg, TCGA_Pancreas_survival/CF_SLC6A20_biomarker_distribution_cutoff7.504_AUC=_0.61_ROC.jpg, TCGA_Pancreas_survival/CF_SLC6A20_biomarker_distribution_cutoff=7.504_p=0.00052344940859073_HR=6.1491832500613_kaplanmeier.jpg",False,0.00143307788436139,7.287692158853611,0.56,97.3,14.1,"TCGA_Pancreas_survival/CF_SLC6A20_biomarker_distribution_cutoff7.504_histogram.jpg, TCGA_Pancreas_survival/CF_SLC6A20_biomarker_distribution_cutoff7.504_AUC=_0.56_ROC.jpg, TCGA_Pancreas_survival/CF_SLC6A20_biomarker_distribution_cutoff=7.504_p=0.00143307788436139_HR=7.28769215885361_kaplanmeier.jpg",False,0.0035377095175189795,366191791.46610296,0.63,,,"TCGA_Pancreas_survival/CF_SLC6A20_biomarker_distribution_cutoff7.504_histogram.jpg, TCGA_Pancreas_survival/CF_SLC6A20_biomarker_distribution_cutoff7.504_AUC=_0.63_ROC.jpg, TCGA_Pancreas_survival/CF_SLC6A20_biomarker_distribution_cutoff=7.504_p=0.00353770951751898_HR=366191791.466103_kaplanmeier.jpg",False,2.1860563559909694e-05,8.7140416387268,0.6,97.1,17.6,"TCGA_Pancreas_survival/CF_SLC6A20_biomarker_distribution_cutoff7.504_histogram.jpg, TCGA_Pancreas_survival/CF_SLC6A20_biomarker_distribution_cutoff7.504_AUC=_0.6_ROC.jpg, TCGA_Pancreas_survival/CF_SLC6A20_biomarker_distribution_cutoff=7.504_p=2.18605635599097e-05_HR=8.7140416387268_kaplanmeier.jpg"
Pancreas,SLC6A20,1.14884507255647,Increased,2.515869813169689e-11,8.51039101796407,1.76306974226823,9.77712078651685,4.07346554267282,outcome_significance,9.1694,False,0.000676127109815482,2.86045181615742,0.61,88.2,36.5,"TCGA_Pancreas_survival/CF_SLC6A20_biomarker_outcome_significance_cutoff9.169_histogram.jpg, TCGA_Pancreas_survival/CF_SLC6A20_biomarker_outcome_significance_cutoff9.169_AUC=_0.61_ROC.jpg, TCGA_Pancreas_survival/CF_SLC6A20_biomarker_outcome_significance_cutoff=9.169_p=0.000676127109815482_HR=2.86045181615742_kaplanmeier.jpg",False,0.00288854322584961,2.7827432071148395,0.56,87.7,32.3,"TCGA_Pancreas_survival/CF_SLC6A20_biomarker_outcome_significance_cutoff9.169_histogram.jpg, TCGA_Pancreas_survival/CF_SLC6A20_biomarker_outcome_significance_cutoff9.169_AUC=_0.56_ROC.jpg, TCGA_Pancreas_survival/CF_SLC6A20_biomarker_outcome_significance_cutoff=9.169_p=0.00288854322584961_HR=2.78274320711484_kaplanmeier.jpg",False,0.00041071804463962004,15.434016027859599,0.63,95.7,43.5,"TCGA_Pancreas_survival/CF_SLC6A20_biomarker_outcome_significance_cutoff9.262_histogram.jpg, TCGA_Pancreas_survival/CF_SLC6A20_biomarker_outcome_significance_cutoff9.262_AUC=_0.63_ROC.jpg, TCGA_Pancreas_survival/CF_SLC6A20_biomarker_outcome_significance_cutoff=9.262_p=0.00041071804463962_HR=15.4340160278596_kaplanmeier.jpg",False,0.000232626546262225,2.72598748500503,0.6,85.6,41.9,"TCGA_Pancreas_survival/CF_SLC6A20_biomarker_outcome_significance_cutoff9.262_histogram.jpg, TCGA_Pancreas_survival/CF_SLC6A20_biomarker_outcome_significance_cutoff9.262_AUC=_0.6_ROC.jpg, TCGA_Pancreas_survival/CF_SLC6A20_biomarker_outcome_significance_cutoff=9.262_p=0.000232626546262225_HR=2.72598748500503_kaplanmeier.jpg"
Pancreas,SLC9A1,1.17934694585349,Increased,9.041311805403967e-45,9.945143113772447,1.28526061102157,11.7287741573034,0.654194227802958,outcome_significance,10.8764,False,0.00188315988610622,4.41036326124928,0.58,95.7,17.6,"TCGA_Pancreas_survival/CF_SLC9A1_biomarker_outcome_significance_cutoff10.88_histogram.jpg, TCGA_Pancreas_survival/CF_SLC9A1_biomarker_outcome_significance_cutoff10.88_AUC=_0.58_ROC.jpg, TCGA_Pancreas_survival/CF_SLC9A1_biomarker_outcome_significance_cutoff=10.88_p=0.00188315988610622_HR=4.41036326124928_kaplanmeier.jpg",False,0.0017020562366514699,89384466.21764821,0.57,100.0,10.1,"TCGA_Pancreas_survival/CF_SLC9A1_biomarker_outcome_significance_cutoff10.55_histogram.jpg, TCGA_Pancreas_survival/CF_SLC9A1_biomarker_outcome_significance_cutoff10.55_AUC=_0.57_ROC.jpg, TCGA_Pancreas_survival/CF_SLC9A1_biomarker_outcome_significance_cutoff=10.55_p=0.00170205623665147_HR=89384466.2176482_kaplanmeier.jpg",False,0.00192471726548234,382691109.3426991,0.53,78.3,0.0,"TCGA_Pancreas_survival/CF_SLC9A1_biomarker_outcome_significance_cutoff11.05_histogram.jpg, TCGA_Pancreas_survival/CF_SLC9A1_biomarker_outcome_significance_cutoff11.05_AUC=_0.53_ROC.jpg, TCGA_Pancreas_survival/CF_SLC9A1_biomarker_outcome_significance_cutoff=11.05_p=0.00192471726548234_HR=382691109.342699_kaplanmeier.jpg",False,0.000538494727316128,8.45956557962633,0.52,98.1,10.8,"TCGA_Pancreas_survival/CF_SLC9A1_biomarker_outcome_significance_cutoff10.55_histogram.jpg, TCGA_Pancreas_survival/CF_SLC9A1_biomarker_outcome_significance_cutoff10.55_AUC=_0.52_ROC.jpg, TCGA_Pancreas_survival/CF_SLC9A1_biomarker_outcome_significance_cutoff=10.55_p=0.000538494727316128_HR=8.45956557962633_kaplanmeier.jpg"
Liver,FLVCR1,1.1660298216265501,Increased,7.085294921391259e-44,7.83455909090909,0.384462566659716,9.135329539295393,0.9749228396413628,distribution,9.10140625,False,0.0075368300240524705,1.60695299100088,0.56,57.0,51.5,"TCGA_Liver_survival/CF_FLVCR1_biomarker_distribution_cutoff9.101_histogram.jpg, TCGA_Liver_survival/CF_FLVCR1_biomarker_distribution_cutoff9.101_AUC=_0.56_ROC.jpg, TCGA_Liver_survival/CF_FLVCR1_biomarker_distribution_cutoff=9.101_p=0.00753683002405247_HR=1.60695299100088_kaplanmeier.jpg",False,0.00157639121916925,2.05716075970422,0.57,61.5,51.6,"TCGA_Liver_survival/CF_FLVCR1_biomarker_distribution_cutoff9.101_histogram.jpg, TCGA_Liver_survival/CF_FLVCR1_biomarker_distribution_cutoff9.101_AUC=_0.57_ROC.jpg, TCGA_Liver_survival/CF_FLVCR1_biomarker_distribution_cutoff=9.101_p=0.00157639121916925_HR=2.05716075970422_kaplanmeier.jpg",False,0.00596945111244912,1.58549673821539,0.55,55.6,54.9,"TCGA_Liver_survival/CF_FLVCR1_biomarker_distribution_cutoff9.101_histogram.jpg, TCGA_Liver_survival/CF_FLVCR1_biomarker_distribution_cutoff9.101_AUC=_0.55_ROC.jpg, TCGA_Liver_survival/CF_FLVCR1_biomarker_distribution_cutoff=9.101_p=0.00596945111244912_HR=1.58549673821539_kaplanmeier.jpg",False,0.000357838353447829,1.70818438873975,0.56,58.1,54.7,"TCGA_Liver_survival/CF_FLVCR1_biomarker_distribution_cutoff9.101_histogram.jpg, TCGA_Liver_survival/CF_FLVCR1_biomarker_distribution_cutoff9.101_AUC=_0.56_ROC.jpg, TCGA_Liver_survival/CF_FLVCR1_biomarker_distribution_cutoff=9.101_p=0.000357838353447829_HR=1.70818438873975_kaplanmeier.jpg"
